experiment_id,context_setting,sample_id,official_task_name,task_key,prompt_hash,context_length_tokens,method_name,method_family,compression_ratio,retained_budget,selection_rule,full_correct,compressed_correct,full_score,compressed_score,score_drop,extracted_answer_full,extracted_answer_compressed,reference_answer,evidence_presence_label,cue_integrity_label,long_range_retrieval_label,exact_token_fidelity_label,answer_format_alignment_label,evidence_presence_score,cue_integrity_score,long_range_retrieval_score,exact_token_fidelity_score,answer_format_alignment_score,logit_stability_demand_score,attention_accessibility_demand_score,logit_component_delta_NLL_score,logit_component_KL_score,logit_component_TopK_score,model_revision,retention_metric_schema,retention_semantics,failure_signature,ERR_slot_value,ERR_slot_status,ECov_slot_value,ECov_slot_status,delta_NLL_value,delta_NLL_status,delta_NLL_reason,KL_value,KL_status,KL_reason,TopK_value,TopK_status,TopK_reason,EAR_value,EAR_status,EAR_reason
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_022688,niah_single_1,ruler_single_niah,f8b48c96dc0c3663,8180,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,6438436,,['6438436'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,11.450735670072131,available,,11.34315984589713,available,,0.5885714285714286,available,,0.018651679975779115,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_022865,niah_single_1,ruler_single_niah,36d8c8b90bc2bfb3,8174,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,9548432,,['9548432'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,12.469350512237206,available,,12.323100362505231,available,,0.6085714285714285,available,,0.016239347965109518,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_023229,niah_single_1,ruler_single_niah,547c4a6600f914e0,8177,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,5418934,,['5418934'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,10.685634250328023,available,,10.690761157444545,available,,0.6142857142857142,available,,0.017657180756445533,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_024754,niah_single_1,ruler_single_niah,e71007abc76e2781,8174,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,3871230,387123871238712387123871238712387123871238712387123871238712387,['3871230'],1,2,1,3,1,1,2,1,3,1,1.333,0,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,ambiguous,1.0,available,1.0,available,0.8956146884317735,available,,0.8970363113164369,available,,0.6457142857142858,available,,0.853153041406819,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_024754,niah_single_1,ruler_single_niah,e71007abc76e2781,8174,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,3871230,,['3871230'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,11.462250455862106,available,,11.434829848153251,available,,0.6085714285714285,available,,0.015607974507998322,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_024843,niah_single_1,ruler_single_niah,099f59352e1bff6a,8174,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2921859,292929292929292929292929292929292929292929292929292929292929292,['2921859'],1,2,1,3,1,1,2,1,3,1,1.333,0,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,high_coverage_likelihood_drift,1.0,available,1.0,available,1.7118888611925542,available,,1.7251865958948787,available,,0.6628571428571428,available,,0.7255176501590083,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_024843,niah_single_1,ruler_single_niah,099f59352e1bff6a,8174,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2921859,,['2921859'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,9.804697978134365,available,,9.952313695635114,available,,0.6057142857142858,available,,0.0156614945496531,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_025207,niah_single_1,ruler_single_niah,09842eabc8da85b8,8174,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,8351517,83515. The grass is green. The special magic number is green. The grass is blue. The grass is blue. The sun is green. The sun is yellow. The sun is yellow. The sun is yellow. The sun is yellow. The sun is yellow. The sun is yellow.,['8351517'],1,2,1,3,1,1,2,1,3,1,1.333,0,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,high_coverage_likelihood_drift,1.0,available,1.0,available,1.286188967502572,available,,1.2556834217975847,available,,0.6514285714285714,available,,0.7180512482562618,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_025207,niah_single_1,ruler_single_niah,09842eabc8da85b8,8174,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,8351517,,['8351517'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,9.009090977834473,available,,9.056473020351405,available,,0.6085714285714285,available,,0.016770385985228727,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_025295,niah_single_1,ruler_single_niah,d94451b3afa72d5a,8174,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,3500715,350715071507150715071507150715071507151515151515151515151515151,['3500715'],1,2,1,3,1,1,2,1,3,1,1.333,0,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,ambiguous,1.0,available,1.0,available,0.3536332701369247,available,,0.3726856890799744,available,,0.6428571428571429,available,,0.7647510729070329,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_025295,niah_single_1,ruler_single_niah,d94451b3afa72d5a,8174,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,3500715,,['3500715'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,10.316503089523524,available,,10.407785145262356,available,,0.6114285714285714,available,,0.016815117556454907,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_025477,niah_single_1,ruler_single_niah,57de3aa3b80e86c4,8174,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,8973915,897391. The grass is 89. The grass is green. The grass is green. The grass is green. The grass is green. The grass is green. The sun is yellow. The grass is green. The grass is green. The grass is green. The grass is green,['8973915'],1,2,1,3,1,1,2,1,3,1,1.333,0,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,high_coverage_likelihood_drift,1.0,available,1.0,available,1.122590523491973,available,,1.12092439771264,available,,0.6514285714285715,available,,0.8645749413104923,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_025477,niah_single_1,ruler_single_niah,57de3aa3b80e86c4,8174,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,8973915,,['8973915'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,10.751449261422229,available,,10.714466776166644,available,,0.6,available,,0.015949854061827275,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_025565,niah_single_1,ruler_single_niah,46a5b85350372cd6,8174,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,8412769,,['8412769'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,12.222258298079657,available,,12.288655826023646,available,,0.6085714285714285,available,,0.015802932277358787,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_025657,niah_single_1,ruler_single_niah,e69288225f1a04ea,8174,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2795765,27995. What is the magic number for condemned. The special magic number for condemned. The special magic number for the text. The special magic number for the text. The special magic number for the text. The special magic number for the text. The special m,['2795765'],1,2,1,3,1,1,2,1,3,1,1.333,0,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,high_coverage_likelihood_drift,1.0,available,1.0,available,1.546300494810176,available,,1.5387900773036693,available,,0.6657142857142857,available,,0.9435327213029564,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_025657,niah_single_1,ruler_single_niah,e69288225f1a04ea,8174,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2795765,,['2795765'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,11.973382060848053,available,,11.923458780561175,available,,0.5685714285714286,available,,0.01643864381440893,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_025662,niah_single_1,ruler_single_niah,cb6481e96689f52f,8174,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,5218028,5218. The grass is green. The special magic number is green. The special magic number is green. The special number is green. The special number is green. The special number is green. The special number is green. The special number is green. The special num,['5218028'],1,2,1,3,1,1,2,1,3,1,1.333,0,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,ambiguous,1.0,available,1.0,available,0.9051684997622425,available,,0.9048019422750387,available,,0.6514285714285715,available,,0.7617541960230586,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_025662,niah_single_1,ruler_single_niah,cb6481e96689f52f,8174,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,5218028,,['5218028'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,9.769019700551455,available,,9.746752398354667,available,,0.6085714285714285,available,,0.01578138345353647,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_026289,niah_single_1,ruler_single_niah,a33de30cd4352521,8177,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,5041154,,['5041154'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,9.564764964976348,available,,9.623745565265251,available,,0.6371428571428571,available,,0.016041354031071348,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_026830,niah_single_1,ruler_single_niah,593bcfe4eec5c44f,8180,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,5130808,,['5130808'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,7.2047572073632695,available,,6.984169687543597,available,,0.6257142857142857,available,,0.01730029648949084,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_027095,niah_single_1,ruler_single_niah,45e3d72367d3d5b1,8177,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,5408072,,['5408072'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,9.926091703446737,available,,9.970053008624486,available,,0.6114285714285714,available,,0.01579337774124158,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_027279,niah_single_1,ruler_single_niah,22afe3f06de53a1b,8177,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,1352896,,['1352896'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,10.533038832671082,available,,10.359444686344691,available,,0.6,available,,0.01701718152890397,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_027635,niah_single_1,ruler_single_niah,8d388d6851e76214,8174,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,8082668,808266. The grass is green. The grass is green. The grass is green. The grass is green. The sun is yellow. The grass is green. The grass is green. The grass is green. The grass is green. The grass is green. The grass is green. The,['8082668'],1,2,1,3,1,1,2,1,3,1,1.333,0,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,high_coverage_likelihood_drift,1.0,available,1.0,available,1.1631091861553227,available,,1.170140323536803,available,,0.6371428571428571,available,,0.9005926570624628,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_027635,niah_single_1,ruler_single_niah,8d388d6851e76214,8174,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,8082668,,['8082668'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,9.154313636428144,available,,9.090740069480878,available,,0.6028571428571429,available,,0.015896216627614205,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_027635_dup01,niah_single_1,ruler_single_niah,b3167b38e841bb95,8174,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,7402509,7454025 is 740250250250250250250250902502502502502502502502502502,['7402509'],1,2,1,3,1,1,2,1,3,1,1.333,0,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,high_coverage_likelihood_drift,1.0,available,1.0,available,1.2477183033653483,available,,1.2326852387299627,available,,0.6171428571428572,available,,0.84271688792398,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_027635_dup01,niah_single_1,ruler_single_niah,b3167b38e841bb95,8174,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,7402509,,['7402509'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,11.309951738355396,available,,11.374645846230644,available,,0.6028571428571429,available,,0.015264316373043972,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_028002,niah_single_1,ruler_single_niah,8392bc2e6d51215f,8180,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,5727085,572727272727272727272727272727272727272727272727272727272727272,['5727085'],1,2,1,3,1,1,2,1,3,1,1.333,0,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,ambiguous,1.0,available,1.0,available,0.2654676354634704,available,,0.2591534946072248,available,,0.6571428571428571,available,,0.8248023355197428,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_028002,niah_single_1,ruler_single_niah,8392bc2e6d51215f,8180,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,5727085,,['5727085'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,9.566235987477349,available,,9.620281764439174,available,,0.6028571428571429,available,,0.01705652803813626,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_028086,niah_single_1,ruler_single_niah,bb4d18602648933a,8177,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,9852897,,['9852897'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,11.185793356461154,available,,11.310637474060059,available,,0.6171428571428572,available,,0.016777541687262115,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_028180,niah_single_1,ruler_single_niah,cf20559becf195f8,8183,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,9517169,95169.,['9517169'],1,2,1,3,1,1,2,1,3,1,1.333,0,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,ambiguous,1.0,available,1.0,available,0.2272119011614837,available,,0.24123470871044056,available,,0.6685714285714285,available,,0.857311997692901,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_028180,niah_single_1,ruler_single_niah,cf20559becf195f8,8183,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,9517169,,['9517169'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,13.232260400770429,available,,13.257319177900042,available,,0.6,available,,0.018345208256038834,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_028715,niah_single_1,ruler_single_niah,36fbd33d17fc19d9,8177,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,7817881,,['7817881'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,7.384901695684285,available,,7.170408922818232,available,,0.62,available,,0.015052446655862532,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_028983,niah_single_1,ruler_single_niah,84d8f86f0a6d157d,8174,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2785277,278527. The grass is green. The grass is green. The grass is blue. The grass is green. The grass is blue. The grass is green. The grass is blue. The grass is green. The grass is green. The grass is blue. The grass is green. The,['2785277'],1,2,1,3,1,1,2,1,3,1,1.0,0,1,1,1,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,ambiguous,1.0,available,1.0,available,0.3719618248183645,available,,0.3266191930576627,available,,0.6857142857142857,available,,0.8626133094656867,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_028983,niah_single_1,ruler_single_niah,84d8f86f0a6d157d,8174,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,2785277,,['2785277'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,10.049920662694992,available,,9.917170797075544,available,,0.6,available,,0.014328765512799024,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_1_029084,niah_single_1,ruler_single_niah,9469823bba466e60,8186,QuantizedCache,hf_kv_cache_quantization,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,5918715,5918 is green. The grass is green. The sun is (text is green. The sun (5918 is green. (text is green. The sun is yellow. The text is yellow. The text is yellow. The text is yellow. The text is yellow. The text is,['5918715'],1,2,1,3,1,1,2,1,3,1,1.333,0,1,1,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,ambiguous,1.0,available,1.0,available,0.41210822878825404,available,,0.33488905675143804,available,,0.6571428571428571,available,,0.7829278883519902,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_1_029084,niah_single_1,ruler_single_niah,9469823bba466e60,8186,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,5918715,,['5918715'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,11.341078693908848,available,,11.472548621041435,available,,0.5857142857142857,available,,0.018010912155406122,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_2_000190,niah_single_2,ruler_single_niah,5e13d882f455d235,8192,StreamingLLMPress,recency_attention_sink_pruning,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,8315831,73162845.,['8315831'],1,2,1,3,1,1,2,1,3,1,2.0,3,2,2,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.0,available,0.0,available,1.9256089285031242,available,,1.9323487281799316,available,,0.6714285714285715,available,,0.0,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_2_000190,niah_single_2,ruler_single_niah,5e13d882f455d235,8192,StreamingLLMPress,recency_attention_sink_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,8315831,7316289012.,['8315831'],1,2,1,3,1,1,2,1,3,1,2.0,3,2,2,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.0,available,0.0,available,1.9199916675702018,available,,1.9122846637453352,available,,0.6685714285714285,available,,0.0,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_2_000190,niah_single_2,ruler_single_niah,5e13d882f455d235,8192,StreamingLLMPress,recency_attention_sink_pruning,0.25,0.75,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,8315831,7316289012.,['8315831'],1,2,1,3,1,1,2,1,3,1,2.0,3,2,2,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.0,available,0.0,available,1.9482906926970673,available,,1.9554400614329748,available,,0.6799999999999999,available,,0.0,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_2_000190,niah_single_2,ruler_single_niah,5e13d882f455d235,8192,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,8315831,,['8315831'],1,2,1,3,1,1,2,1,3,1,2.667,3,3,3,2,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,4.9488534191256,available,,5.143857811028803,available,,0.5342857142857144,available,,0.022551532203738563,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_2_000191,niah_single_2,ruler_single_niah,f7b0461991dd7649,7600,StreamingLLMPress,recency_attention_sink_pruning,0.75,0.25,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,3475836,"7312. The number is explicitly stated in the text as ""a special magic number for fresh-secretariat is 7312."" Therefore, the answer is 7312.",['3475836'],1,2,1,3,1,1,2,1,3,1,1.667,3,2,2,1,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.0,available,0.0,available,2.0695466627467862,available,,2.07952686718532,available,,0.6942857142857142,available,,0.0,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_2_000191,niah_single_2,ruler_single_niah,f7b0461991dd7649,7600,StreamingLLMPress,recency_attention_sink_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,3475836,"7312. The number is explicitly stated in the text as ""a special magic number for fresh-secretariat is 7312."" Therefore, the answer is 7312.",['3475836'],1,2,1,3,1,1,2,1,3,1,1.667,3,2,2,1,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.0,available,0.0,available,2.0590574203293137,available,,2.0786268370492116,available,,0.6942857142857142,available,,0.0,available,
ruler8k_kvdench_qwen3_8b,8k,niah_single_2_000191,niah_single_2,ruler_single_niah,f7b0461991dd7649,7600,StreamingLLMPress,recency_attention_sink_pruning,0.25,0.75,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,3475836,"3216. The number is mentioned in the first paragraph of the text, which states: ""A special magic number for fresh-secretariat is 3216."" The rest of the text discusses various topics, including programming, startups, and other unrelated subjects, but the sp",['3475836'],1,2,1,3,1,1,2,1,3,1,1.667,3,2,2,1,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,per_layer_per_kv_head_original_position_mapping,low_slot_coverage,0.0,available,0.0,available,2.003079871457593,available,,1.990068691117423,available,,0.6857142857142857,available,,0.0,available,
phase2_ruler_qwen3_8b_kvpress053_no_system,8k,niah_single_2_000191,niah_single_2,ruler_single_niah,f7b0461991dd7649,7600,ThinKPress,key_channel_pruning,0.5,0.5,full_correct_true_compressed_correct_false,True,False,1.0,0.0,1.0,3475836,1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1,['3475836'],1,2,1,3,1,1,2,1,3,1,3.0,3,3,3,3,b968826d9c46dd6066d109eabc6255188de91218,kvbench.slot_ecov.v1,all_positions_structurally_preserved,conflicting_retained_signals,1.0,available,1.0,available,6.55802820138313,available,,6.409360681261335,available,,0.47714285714285715,available,,0.024930089775158926,available,
